,0,1,2,3,4,5,6,7,8
0,0.15310593761574767,-2.4831240069576594,-0.0039362214134904825,1.062243342481205,-0.04941346455342464,-0.41188650400559634,-0.8232775219241026,-0.5594215635661504,-0.4576687404595623
1,0.41759693695538014,-1.613180083048218,-0.4736494867364157,0.05719582570747215,0.25230809532975973,-0.4034465557474048,0.7972022034837898,0.5412605331963505,-0.7667059912440438
2,0.9324854951028352,-2.6874199453517518,-0.3413696427584652,-0.8004958799241915,-0.28751956856991345,-0.36048915447953156,-0.21667892769335723,0.5903648372063207,-0.22521658875555625
3,0.25866410775177984,-2.439411332126823,0.3776563722437612,0.41878680888008213,-1.1431843793524055,-0.2991003324813779,0.6134173117367391,0.134757652705599,-0.07238683867062123
4,0.023581623637974333,-2.539525193539853,0.3510081439130506,0.503007713249046,0.20113552408282645,-0.5552601209401514,-0.7134767245066885,0.312873150411534,0.0408131238770755
5,0.5423367522556226,-2.7742276947736273,-0.4068746755907281,1.404810120816669,0.8098800388774414,-0.4958921264087273,-0.4809502382845412,-0.06640905088353719,-0.1808979808947632
6,0.7895956033266034,-2.5633164212994193,-0.601731229495246,-0.18773796675026516,-0.3639104864620821,0.2502732015460606,0.6371026914321346,-0.6558198931886403,-0.7779502851063529
7,0.01620142231241294,-0.14136776005764984,-0.4758181809783776,-0.8043156020208821,0.040721970015142724,0.14969571539238022,-0.6038231097427857,-0.040989771542974646,-0.5917108862861195
8,1.6195593445868164,-1.5776224705840318,-0.5622942948766108,-0.09619466803051822,0.055000942808023603,0.6477929928182681,-0.006993444118281918,-0.7538366715422596,0.4088202246852385
9,1.1633437767978183,-1.8037271740573573,-0.8217896620753173,-1.0123736508326497,-0.4192968691021316,-0.32514963765437965,-0.5258313673461518,0.767753969487765,-0.8915698694613499
10,0.5521648098320341,-0.5416455587488597,-0.10210329546581501,0.9874428560332186,-1.2494388435139328,-1.0445782810509636,2.668496907205214,0.5802420389094284,-0.3856946164127919
11,3.0178034259596123,0.9370346988212374,-0.23560224036292765,-0.2912588417398775,0.9296683741851449,0.7737492918615639,-0.9420535484918621,-0.8986297881580292,-0.15741234903963483
12,1.8482524093558683,0.013690823795935296,-0.7037917281935099,-0.053714062041443265,0.10032818597982837,0.14713093514210784,-0.5390753611696858,-0.29704435646931365,-0.3360402791461276
13,0.9228854287725846,-1.3660132508086769,-0.5396112539964867,-0.2512127922003237,-0.5131167901177569,-0.4484906764382124,-0.5450661551796893,0.16570437132658675,-0.539136473311521
14,-0.03932217338528054,-0.7682660885463434,-0.459383644100013,-0.5680046486767301,0.9517734219648021,-0.10427511932204832,-0.3659234158390871,-0.5502018701013939,-0.7606377443394055
15,1.246128707729995,-0.8923265931494042,-0.6501002520038158,1.7500544257294752,0.9066328417517742,-0.5326444093602047,-1.1613373491173449,-0.12585320936126385,0.20429686407556627
16,0.7647884579216292,-0.10745576225075018,-0.509897621146704,-0.9530896057439203,-0.9248456936453539,0.43464385185846577,0.06664473578515846,-0.29646645923386594,-0.8427745583267282
17,0.6437224929750105,0.027338581164760966,-0.6205043292952841,0.08013432370377638,0.683084851528342,0.20336416586054867,0.01044637789413286,-0.2805119580397603,0.04304243736796565
18,1.4497689517780339,-0.3993680817791249,-1.1504424705991227,-0.6158907098208517,0.5903470864995111,0.1631003571838877,0.7448803034150876,0.18045627871022815,-0.6527353731879526
19,0.8918847108693763,-0.18388558186001344,-0.6767159185052949,-0.08868888247841303,0.4526003978802848,0.36524828801906084,0.6378320277354308,-0.6917156130399404,-0.8762116449830744
20,2.2461756949728815,0.10546165516489239,-1.3551562458722468,-0.5844469680605087,0.4508629621966934,-0.22127765246129066,0.5461462327066783,0.29438351240262695,-0.48867707476447025
21,1.7278990531939806,-1.3564801883992346,-0.5586936752024938,-0.2924954882288079,0.07815127096623996,0.4394615268744742,-0.8418821926220821,-1.1696804697686227,0.005628444038610842
22,2.127216350066338,-0.5012207938678958,-0.9980739198505971,-0.0231511791407669,4.193175337473673,2.09065334177262,-2.1571529509955374,-1.7105956902820978,-0.8515100514420253
23,0.8883990854088246,-0.25350844617852214,-0.8465671799179926,-0.32174381122801216,-0.012714712423184357,-0.18717611983875398,0.48060476934678253,-0.1797744908088121,-0.5886326598978969
24,0.9577159881371105,0.4904984813123383,-0.9590485249812647,-0.556896729256804,0.281499296130523,0.30145014782975216,0.6020361398620465,-0.22790948611637715,-0.08655878146363284
25,1.24575099766094,-0.3777705397334719,-0.6016148386922276,0.053194383386360365,1.1121956073176669,-1.2726794657513192,0.8546589000183363,-0.7334471672534275,-0.29952403532138827
26,0.45793518271673705,-1.330133300614938,-0.6131562359951258,-0.12328821848945372,-0.09536694249950826,1.9021226424589819,1.1555911320312164,-0.5074692821751644,-0.08152915684724689
27,1.0495548952759581,0.4995126629046873,-0.8598515618413465,-0.21436915552676272,-0.18732827947634212,-0.23208086522424082,-0.7023130291297869,-0.20502446140544417,-0.4375163785323367
28,1.2463171962039048,-1.0957962739190439,-0.7110285269154958,0.34737249661183117,0.05980499371126557,-0.3799951039280894,0.19973046513192597,-0.36502341707892144,-0.5832224730231456
29,17.564641033948675,3.472417804730784,13.537264184285972,-0.6247890026366625,7.873855352363805,3.7729261660736433,1.7573393356178926,4.188682433598407,-5.2880984595027405
30,6.523397613332218,-0.3118067183754889,-2.860572124529473,-0.5701553305724417,-0.7168428500903832,-0.40346679906057775,-0.2214264389438798,-0.8117046297065573,-0.3601617288740198
